,THOR Address,Rune_Balance_TC_x,Pooled,Bonded_RUNE_TC
1366,thor1aj7t7qmmre885aqhhs86egpagxa8m37xksnn7t,0.0871343,177.97596968,
1367,thor1yq2kfg76egqfw5a2vejks5yl0nswnjpl70armp,5303.24855845,0.0,
1368,thor1vml7qcvr6q8ehcef70fpdqk2wkl6y2xs3v89up,1432.88766841,879.67622172,
1369,thor1f2ujyf5yfg035tvlwtd4j323uw8kk3lefa62hx,0.0,0.0,
1370,thor1yc0ykae7a99rww7r8rpp0de4vayac47zcqmvza,0.0,0.0,
1371,thor1288xw52gzyej7s8nkjzz9tnu4fpsjku69u7e5u,25.04,0.0,
1372,thor13e2lr74ddl33vfw9frsta8xxw2ws23f0u00w4q,13.22021316,8646.6313961,
1373,thor14y3gnvqlw4a4hfvxuwxr63w4wnxcr2du24kzvd,4081.53233697,13.18698583,
1374,thor14eqx5lp3vk0n46chtu2dk56q3tn9aluwadqfw7,134.62684848,3370.8609571899997,
1375,thor17ckjumy4hfakv84wmz4ryjgnze0k2h8mewl99x,1828.10807752,0.0,
1376,thor1s7mga7ztwx8sf4ptuyspd4zyj8hac7ltugd478,0.0,0.0,
1377,thor1v24k5afedavtgnmgert204q65rshkjhna3ne8r,0.59812478,300.88151471,
1378,thor19traxjlwl43fjslguqx8dacdcg0pmteaduu8cu,3289.43519709,10465.4923283,
1379,thor1czc5659k62ddga6znhma6ry498t8hnvsz5ns0e,4.44636377,2690.97888694,
1380,thor13uatk84c0tyzshzmxt422z29elt3qkxlc2gjgp,403.87328497,0.0,
1381,thor1larsk204fxf36ayw7qh67qxsj8rth2cqtej9zs,0.0,111.19667031,
1382,thor14zs402pzrtx0hddsc8dqj46zn0wxvgyazkvukq,0.0,0.0,
1383,thor1gk0rn3xy008cwy8aqf737shj3dad05djp6ppqw,0.0,0.0,
1384,thor13gqxp3n49qcjjk25usal3tyqme8z9vahzftz3r,15410.74539206,6089.67977677,
1385,thor17t8lay2qhl3fs02mv2t52me9aed8pprc2f4ru9,0.0,0.0,
1386,thor1q9glwuf0jj06afuamsgwt9qcrf8j6dk2rnv22s,873.278036,0.0,
1387,thor1jwq4zu4v3tfktwemwh2lwwnlu3nvvrhuh8y6e8,184.05281844,330.74342777,
1388,thor1r7vn5mqzec33nu43xcqnljnm2tqa09kf5c5ny3,4836.8889433,0.0,
1389,thor196v2ffd599prud8k5fjerssxzh8yysjsujvulp,285.14923971,0.0,
1390,thor13h06l2cvtpn6w03rmzsw2qule8gxgmv7gfq2q3,8869.4052,0.0,
1391,thor1s5szwq7zr8cwlv48dq0kevq4nga5shy0dpcwzv,0.0,0.0,
1392,thor1g9g9rzymthymck3ljrud9zg39tpga2y6mhmew4,15.36872793,0.0,
1393,thor1z996v4uf3lp26e3ud7fhh6qeks86qwa6uthd3l,4.11903666,16811.49999995,
1394,thor1rw0ajqt74qtuvcchjacztyease6p85880fuwqe,0.0,0.0,
1395,thor14a4mm3a7kf2eakmjmay5n7cxvfdmt92dxr7m8n,0.0,0.0,
1396,thor197lkyhngtv8vyt4gqusrzs7qk5f7q6flwkemcx,93840.12709266,0.0,
1397,thor1wz547zurwmrhuexp5ueq8sdd6yyeem7slj8tws,36685.5867771,0.0,879978.46762692
1398,thor154tt2supea2cszp55zc6ajq05wxnrsu6xqzdxd,318.75061447,703.17392206,
1399,thor1h50cpg8wyz5yux308yut67qkvsa09kq5cfh5tp,53.53926143,3870.5442417,
1400,thor1a5nfa8h40p2dpn0tj56rdwgp7xqwkglm57k049,1812.37479417,6263.86841477,
1401,thor1zxdja5280ap9hwx929czll30znecpnzccyvnmh,101.32263276,0.0,
1402,thor1q3x003230jsuva7g5s2lpla4ln53hv25pvd7xu,40036.2851,0.0,
1403,thor19d9fem39wayv4ydpp7kgufda940acvepjqmqtl,3513.32448922,484.0838286,
1404,thor1vlzlsjfx2l3anh6wsh293fv2e8yh9rwpg7u723,16.11945208,1279.92289438,
1405,thor1k22ftw2k25ge5wpc3pzl63rmq6eec0kqd2k3sr,5265.02362914,3470.85967103,
1406,thor1sjywvc4hqsx36fjzqmts3enxmus2p4ax62ndk3,235.3853,0.0,
1407,thor19z7wnqw0ec0hra0d890sketmmwcc78hywphkqa,80082.69552013,0.0,
1408,thor13ymxu40q3szg9gje8tcakaztcd54swtyg06e0z,0.0,0.0,
1409,thor1k5cdgdkz5h2v83hsdn6mte3f4uumlv6qmss5ep,502.0,0.0,
1410,thor1msykl9w99y0zgf6kf300mjqdx326kxakpah22g,0.0,0.0,
1411,thor1wd0592wrla50awep2v78wma6x9k4l2f555s5r8,2500.75819485,0.11385027,
1412,thor1xznwx52pzqfp02y73gzrmtytc7y8wmhqhfkv0t,1805.601,296.17961181,
1413,thor1wnf4fsref0tww347rxgnd3yc3hnhdqzl26jxuh,2752.8246913,7932.869687740001,
1414,thor1ewcfv94hwdcjstfaeenw2u96t4nulj88es6ypx,0.0,0.0,
1415,thor1l248y9t7fs6tf984lu6uhyjpns35n9quaz3mgh,0.0,0.0,
1416,thor120q4hxrmxy6an29jxxjaqug0x9xax0gaqw736h,0.38541213,5.8870382,
1417,thor1nw90c7uqp3tazhxweryewjunpk68dzmvl97pzn,1699.72595789,0.0,
1418,thor155jcnpfujmp86whhcvylt278q36jn79kwjd20w,871.12392631,1499.99999999,
1419,thor16vr60c774lm7ye68gnux8tl0h8vpzye5x5npd9,11236.652126,0.0,
1420,thor1jr77agqd7jycjdk0ja27tpeefdk3puxhpsh5wh,5478.93147735,75.56563512,
1421,thor19sf28pj3lj2gwt2a9rlatl3qma97cn8tjf0hfl,186880.7846652,0.0,
1422,thor1lcxe5jnc220qh00jd5kvdxjtapkgt4t0eqr070,0.0,0.0,
1423,thor1226268f8ah69w4wpyd06cvnlcy84s7hcw86jvn,122.59226221,0.0,
1424,thor18gnuzhazlggeqjfat7a9k035828atqnj6cwmn0,566.55993982,89.55782911,
1425,thor1rajp2whq7p5zuxvcyn85l0kdkfv0c9ar6en5du,65.61,0.0,
1426,thor1kza68j5hmpkchmtqtzlhe3uhzncrhlazuzknw8,535.106492,0.0,
1427,thor18pjumk2jl7yzlkmj73ulght22uwgyel6a2zm8y,909.34551335,0.0,
1428,thor14xfy0c5tqv2hwe9k70532sw3hl4ahx6gt6xjug,2000.80529491,0.0,
1429,thor17p2avlf4n8xdv2pkxw2ujcgew2mwujy3w2x493,0.0,0.0,
1430,thor1zgtzwkd9qaagvwedgnmxeh9tsqc8wdsjw9c9vf,0.0,0.0,
1431,thor1h0laasx987ae6f9yvsy9ateaxhj8qy80dyxr42,0.0,0.0,
1432,thor1s2j7z7m9aeu4gegm6dlw3t9m9n8920ygh462fv,2821.44606592,0.0,
1433,thor1l9fe05ksqtav3a8r3494m8yevvank39klueq72,0.0,0.0,
1434,thor14jfp6nmpknx6lg8ktaag2y59am2lu7fp8zjs9d,0.0,0.0,
1435,thor1u8xj0u5fcrx9yw0kxxhse8ne75zchfu7atjj2r,0.0,0.0,
1436,thor1kvechkg7pd2tzr4gv5g4yahcfhu7ch6fhwwhdd,1586.61967228,0.0,
1437,thor19dq0hcxmau6tp6fgkl30vf2snkntv2jpq0skfp,2087.92234277,913.0725829600001,
1438,thor12tyj4ah0hed9pvdvrhcer050jek3knjqjh0fs9,103.01899835,0.0,
1439,thor1ruv8wgyy2jn5rfuzsy29dyu8pxa8hpnzv8xkg8,20.68479161,1205.63020107,
1440,thor1ffts727h6jznpslz5vyrqfw0jl2nrqvwrm7p0t,31.59340448,2724.7428885199997,
1441,thor12xjsuuxeedgmzc390nfuyupd0yuv0re2xfrz32,101.375,0.0,
1442,thor1mrl4l0g6ua5nrgtfuw9xx3zvrcwusdx5epjlj7,101.075,0.0,
1443,thor1ka2v9exy8ata00pch87wgzf9dsmyag94theh2c,978.88610974,0.0,
1444,thor18fv8ax8h5ur83ssnswva5esxds26mnv6q990d7,101.075,0.0,
1445,thor1zp0xhwe4lzzma9g6l4e9dvwa7pj8dlvz0xqwsh,100.94,0.0,
1446,thor104f94rk7xstx3fvm9uq7pwwm9twkh57rqz9qdl,101.0,0.0,
1447,thor1kfhr6u7fpcwwmesc24hk5ye3gls2ryd43drvwg,101.16958554,0.0,
1448,thor1gyj8he5ycfkezpgvws57h0557hnt3d3j4vtd24,123.25511933,5.037039559999999,
1449,thor1x5wgzcn9yaar38tureps2nds6kqaclgkef6y4w,596.21650611,0.0,
1450,thor1dqhj4kgms30q2ezqyu264jkalsuzrj9tc7vxwp,0.0,0.0,
1451,thor192ynka6qjuprdfe040ynnlrzf26nyg38v0g0uq,2123.94,0.0,
1452,thor1e3xck9472rc8xwaq7f4s0sxmwc89p00s2enqtf,5.75470124,196.41663688,
1453,thor1ruu63m6xy3t250qaq6cz6ddxystvtsxmu5j2vl,586.95448636,11.94549022,
1454,thor13pp5qqp0vmemf6sjamkmrrw5e9zkfpu8ds7r5e,0.0,0.0,
1455,thor1qyzjv6c7pn97ygwagl3d5zfx8q6acud8nd6kc4,2183.39146165,0.0,
1456,thor10m3ehsmx2h8sa07qa7ucxphdy8f8lgdpcqmt3n,0.0,0.0,
1457,thor1nqf4yss8nkv737htvvkj5j8vxrvazmfzyg0khn,0.0,0.0,
1458,thor1et3ww805f7lgc9qhx7k566mwcxjptf25svukgd,0.0,0.0,
1459,thor143awczt6uperxgjuf45zazr5hy6v89rdgsnch3,0.0,0.0,
1460,thor1f5wff3hvvtf5p3940c3v86p7nu8l2gfkw3v77s,0.0,0.0,
1461,thor1rrs3u6ncspuv6rq0ded9xh3xkjchrxyuzd4s2e,0.0,0.0,
1462,thor162ja8xrn4qxgux2ttxtqp6wrefm2d4x0gl6wlg,46.98628361,3824.93399813,
1463,thor1ra8zktu9qg6j07y6zz8pnqa7uncgv89x4ddwaz,7.30712565,22.058515840000002,
1464,thor1xgddvk8sxdc830vxqh62k8t4nugg3xv3268neq,0.2496133,18.96490941,
1465,thor152tmg22g7fdh5rrdj5zqxmazecxd9cecxq2gsw,0.0,0.0,
1466,thor1d4xl23w2kpq8gjje9hnx2tu3l3xfppk06qqrxm,0.0736768,0.98999741,
1467,thor1ccsdhssrds2hpxuvuzad5fc8w3psa3afvcjnv8,13716.05256609,0.0,
1468,thor1l935dmz244uj5ywrrvjvr8zz5q5wcqdj9wv96r,0.0,0.0,
1469,thor1wfl6ujt7xdc8qvljxq3a8w8e064u0zmcpyf625,32210.23962074,2413.72979881,
1470,thor14wtqzhe9cj7jjtwkv4436jz00xphwr6m3zq9z8,77889.34968027,57074.43772484,900000.0
1471,thor1g44plxg0qxezawl6gcz75zjeq65e8f26e32zqa,1780.63759,0.0,
1472,thor1nkvw8ct6jmyaqv9slr2xlr32u5lcf3xhmf2mfa,1583.393,0.0,
1473,thor1f78mj5n30uhxwjhw8klesx602jjhj369tsuem8,0.0,0.0,
1474,thor1t6wn8wvhqfxk54cdd8shxkv5cz6zq73snl7hxj,1119.71460123,473.31648451,
1475,thor1knxwaljaefsymdqkgyzd809equdlpxnqw8drfr,1456.24940278,0.0,
1476,thor139wv362eexnyk93p5vsn5j3uenyq7epkc3c5rc,7239.98,0.0,
1477,thor1c69rnsn6e5dpumq78lxgw3ctzvduyyyfvkzfc4,1664.33254313,1862.3555040300002,
1478,thor15w4kk4wtszpzw75tpdw8ze62mvy0hcqm4e382w,0.0,0.0,
1479,thor1jv6ee2cu73nv4qvvnqug4pve4fvretlw9gqc6n,1078.68598613,0.0,
1480,thor17kw3v0224eu5esta95st5vgglfxrgs4guf527k,5546.7,0.0,
1481,thor1nlkfpp5rmagg3shvtxuurl2lawzcf8nu7a0pza,2144.35851351,44.08748232,
1482,thor1eyz83fe8q607udag658t23gfvslapwm5k68tdj,0.0,0.0,
1483,thor1svk7epcls9lt0jjv378djzh2dvfwq0ev836zds,203.883905,54.44930461,
1484,thor169xmffj42mqr7n9nwu6lq3sxl3f5fdvygjkxyp,351.1796834,0.0,
1485,thor1lcrahnzakcqfyl6pgc9wfprlshy4dx0ngpsane,52260.9259824,0.0,
1486,thor1n2570uukzd7ftsvy3f90wly4hhfhscuz3hj3q0,944.55620777,1499.99999999,
1487,thor14rx3n6w2gwjh20d7yxdg77f3vk6jpstymh3ps9,2520.0,0.0,
1488,thor12lnakga0hfl6uxh5qrzquvtrwu2gdt87t3m06m,59806.9725222,0.0,
1489,thor1cu9ypkqre4f7x57zv2vpuy0zmuz9smp0xd8lpf,675.01265569,0.0,
1490,thor19n56krh6jv6rlerf2zfkpfcez0p8l0gghs4tf8,2.00009513,20.18709998,
1491,thor17z9n9yqflk20z2w0eceuc9l9veg4fmcw0dpnak,6912.73705639,0.0,
1492,thor1ff73lgm80ppu28878j3nzfj6pqmd56ck7csy44,1718.65480392,0.0,
1493,thor1mxhtk4zvgq78zqrnl9sj4urduhuldfdyc4qw6v,5949.95173807,0.0,
1494,thor14lkndecaw0zkzu0yq4a0qq869hrs8hh7uqjwf3,6.57827483,0.0,
1495,thor1dwqs4h0qptsf7hkf4vlr95h7dmnrpz3y8cfk63,0.0,0.0,
1496,thor1whr259wcdfnsa7tsyfl4mtyvpnu4j0cuvkt4n7,0.0,0.0,
1497,thor1qajsn8cgeel59tkh3egqxycfre07l0gm6qwr4j,0.0,0.0,
1498,thor14lhnjtflrwskwl3dk77t4w343aux2hd64t0e8x,400006.14634925,0.0,
1499,thor1hwfvaj6wrtcjc69l4xn3jfua6wmkaez72x29tk,258.11147635,48.188351,
1500,thor1fknv322re0mmxplhe2v82z6dus9xg0sv4y9tkr,13.62923364,17700.0,
1501,thor1vuydem3lcafm4dw5jkn3wstet9e8ta8qrv3yks,168650.391,0.0,
1502,thor1qf4y5pcg9ns8ydc988yq5kw4nrv6ezpgd46ygv,5000.0,0.0,
1503,thor1h6r3uy76e72gl7706m85hde57dnk4ut38pr86n,127.08508048,3932.26359419,
1504,thor1458u6hlafrd8vvtau8207hd8vcaspv8gslj5vm,14330.05848231,48698.941807020004,
1505,thor1nf3ykt2xrur8797c00ah42n628lt6d02lawzma,26099.98,0.0,
1506,thor1mzyaw0j8fhpjkzn3zpv5km3dsr8nl8zxs8xxt5,10000.0,0.0,
1507,thor16z50c2a8skhxlj5k7d5mst0k4c5cmsq28mk8pg,120.08089231,0.0,
1508,thor1hcaqh4ez3p24pr79gu226cvfw9473crxnnh9nd,0.0,21.46978301,
1509,thor188pf0npuzv8u3av7vn73q3e5h8n9ehdyrwmt2t,64.5858316,557.57338557,
1510,thor1675prpwlvhrhm7u7dnsrv5recl9j2uqfadxql7,614.92672414,0.0,
1511,thor1f8da93vtvq9uacqx2ru4lju7n94w7anpv6cpm4,104.96555651,0.0,
1512,thor1e5w3evv577tqdumqd3mv3r4yd4dh3rqc63ycu9,550.55137066,4.99999998,
1513,thor1hvdj4vh8jtcnlugqzvrqeppj3p0x35542w06cu,4057.60169318,0.0,
1514,thor1294mngpvhh6eagcj00djweqtaay5qu4rzhw5et,0.0,0.0,
1515,thor1x4zntvzu3vmawt2vemq3damalguw84zhsw9m5z,1.98,1876.32903668,
1516,thor1jdxryvyfpqgk9859nswvxkw3wjlx2t2ztppg6t,599.98,0.0,
1517,thor1k0xekx4xm8etlh380ynlr56a9wua8zcyqzs6zu,0.0,0.0,
1518,thor19yhlwuuxyvanksjhsee7rwu9wt9eqs0egpvxu8,1258.9532321,0.0,
1519,thor1l6gaqvjzp0ccr5qf20ht3x4hlvls53qprzw6qx,4148.34757093,0.0,
1520,thor1fwt0wdpr70vx0uvaaq8lurrzhkrvx9kgcqcgqy,0.0,0.0,
1521,thor16lqp0aknpz88kh2097mv452pwngxs29l50w4d5,0.0,0.0,
1522,thor1x768qz7gk93u63h9juxdgxrzrgxfch8fdctfhu,397.60641906,29.57535806,
1523,thor1dxpu3mdhwv0lc72yp038sy9sqxv54zzf8j43x4,846.52928334,141.42839796,
1524,thor1drwvlx8tqqkq7pml6hgnmd76d26qm6sxvs79qy,0.0,39.95499992,
1525,thor17ss2s44af27ktrfw54jea6pe5azrekq054r7yf,348.6442,0.0,
1526,thor1grqxy3haqxe4g9y3udtl4c5eju3hmzgpm3xx6k,236.22252528,0.0,
1527,thor18vewpymu72yz42f5w4yrlccflqt93lf9pcnwj2,30036.56953664,0.0,
1528,thor10p4p3kjrxgtyxa3amrmqq6s8ptp2j7rextfkt3,1629.53991233,0.0,
1529,thor1rv7lr83ufcvu57ehnrs2wm04smkljvzf3w3kkz,11615.168511,0.0,
1530,thor1ycqdu29fpdtgxsg0t3plw6wck3ygacxsyf8kzu,1.93,0.0,
1531,thor17ray84vjsce6u2zmqatm8l5zqqwcl6206r6jyn,0.0,0.0,
1532,thor1pwd589s37qdra39v0fg6hzy43x42rdf9quu824,616.76069814,0.0,
1533,thor1xs9gdup29yjmhx7shcjfs55dlfle4ru772cl42,550.98421864,0.0,
1534,thor1gx7r2er636xdvq366d907dhpf9qlca322ykuav,36433.98,0.0,
1535,thor1k96fvh2q4f5tec6xg3tjxlqrqqatlw3wgtr73f,30487.04899823,0.0,
1536,thor1jnl04aavthszv6e3exg4e2n8ezf4gvwpflnnc9,1594.434,0.0,
1537,thor1epf6r03fn98zf8anlcxutl0w7t6jyrvemn3aqa,414.6584532,0.0,
1538,thor1mfzvgs2706e8lv75ac9rjcan6vnnuca7kn6hqm,76.73956672,525.68212622,
1539,thor126xgzdugdmxt82kl042aj84q0xrr57gs8wkxnl,17.02645319,585.86099561,
1540,thor129vf2ujv4czfewug7aup64vjdnmvu4qq4ntu0h,494.50657985,1537.28611596,
1541,thor16g3wvrse37hy7umv80qu7vxdczr0v4k0c2mg2q,1000.0,0.0,
1542,thor1n03jnv0w40texuzgq0u590gnrm47ug6lcpm6jj,5.24775203,1430.73261406,
1543,thor198s4ya7m63cv27jrd0ywqzmvr3xguafx255uam,0.0,0.0,
1544,thor1j2ydwq7w3mtju5trjacs9cntjn0vlkn6lykzft,155.03016801,0.0,
1545,thor1kak953506gs8a5kg4vhaauhnasv9l2wljwk0dd,1849.30526127,4.99998749,268160.69792043
1546,thor1m96rfhpt2j9mjqhcd9wx3wwtj4u0kfhcta0f9x,34.1060034,6942.1114610899995,
1547,thor1n60t5jf5r9709tg7h8f22xrlcvry2cf7uc32ka,0.0,1336.61552578,
1548,thor1ws24qpakatxscu63rrqj3da4d3zumv6vt5zw9l,392.0,0.0,
1549,thor14dsp7ujkrxqzsv2h2x68ypaeevmg4r5z7r3rw4,7168.12389408,0.0,
1550,thor10zd857gats2kekndl3gjnxvqk7jm8mmcz6pd84,1050.3483188,0.0,
1551,thor19gj5uvqwfdfmlrg3srzpk8e9dg4ysc4sl2cc4m,565938.1,0.0,
1552,thor1fx09f8sp7ehltdxrfwpnkgtekvpwp4lhy4radk,4.96,0.0,20844.95986423
1553,thor1lwrr45wjp7tf4vwsy4m7h0th4rampz6kl2l3vd,51.28301849,0.0,30874.64480433
1554,thor1rta9h3c8sqhgld8tq2s7yxt2a2k9fanmy4ynpe,1751.8439814,339.50830007,
1555,thor13nk8uvhywpup756w6tpze4ke0elxrpa2eu6pnh,5417.97396663,0.0,
1556,thor1atzkyf7v82h3w54097g236r20gv7nvn7zcnxyk,2.67556096,158.93277792,
1557,thor1erczjwdy6vn0dc9x7h70etu74gclj3y995ce2m,556.74520882,0.0,
1558,thor1n5arjatafx9fs7sscc3xlcsce60a59pjehhydh,0.0,0.0,
1559,thor108379geqnhejw7pdhx9tgx0laune4ffnydq45t,481.99751015,49.99853894,
1560,thor1uzqdde48h3jalejfxelnr2wpzjqcq4xdhzh56y,12365.45794137,0.0,
1561,thor1tun9t0hmtygkykc4tr46ylz5g9pugj2zw7558t,1725.29199575,0.0,
1562,thor1dxgtwlr9en2lu9nq3zgkj5u3e02y7mm0ray9y6,1342.54916458,2069.07446918,
1563,thor16mjq46xe33wlmm5fkegt8mx74jsl8acum5qrn0,0.98,3203.0689852299997,
1564,thor17apx29k42ltfcap2u95tfwzyvz3gg4vxz6lcxf,2001.040296,0.0,
1565,thor1l6mjznylrzp8h530hjvgamcmqmq7r54nuuuun6,43.625,0.0,
1566,thor1t6zm6aheht650lvz060k3ujnhpyt3lq6s67u2a,0.0,0.0,
1567,thor1x43fuvwu0lvf7r36duqv26th33m5quz30llaa9,0.0,0.0,
1568,thor1242xkvagsc5rafvv3jy764e3we53nmqsf4ckc8,4900.21177207,0.0,
1569,thor1rv9myu48tla0f43wj5m5aehnhnyau0e7kqsu6k,270.74632151,0.0,
1570,thor1hst57mut6s03x076fxnrdtn6fq43uqd8yzmhmr,1513.42285767,0.0,
1571,thor1w9kavnp4hnqelsg6yugu8qlvfyedr0t75wcfkn,411.74168994,0.0,
1572,thor1hlgklhtszqpqsezegahpdg0njk3kgjs5ldpsag,1.00000012,0.0,
1573,thor1ahgdg4apzxpgdqg3ylyvpferxxlzcul8hesfqz,193.2,0.0,
1574,thor126p74960rg5pf8v4wuj9ksyryufedhjmh34jpq,4121.22921975,0.0,
1575,thor1vjqjcz3kj5mqm62pa9c0wavcj0f7msm5dtf39q,18696.73685103,6844.6366591900005,
1576,thor1xrylwwylgvkuvzhf84w92788pyvh50f5kx9xm2,6693.08414023,0.0,
1577,thor1wuyw02aeltxjk2720kda0duqmxnazqxy2qkdcu,54.705,0.0,
1578,thor1ptxg5jevayusy89c4mw93scenhkaxam5pdhegh,1631.7578841,0.0,
1579,thor13su7x39jun8mmup83c53lv5dqj58mg0nuat4l3,0.455,0.0,
1580,thor170dljudpqc8gzvazzejrccvlhjxrwjt9v6x7x2,9719.49973939,1497.55092055,
1581,thor1s6vsd2v9llvvmhrmeafvk237lrgcvka7a6dxf3,0.0,0.0,
1582,thor15dyj5p7m00y2sm078pyn8wshna7lxwxdmmexqr,184.66155041,278.73298558,
1583,thor1yxkwjezsjscva0nyuy3k246rtrz27rckva5gwc,5.63095238,0.0,
1584,thor1p7spajuyeynzpet0ja4r27fpxplm7jwufcvpdc,3415.6887,0.0,
1585,thor1quv8jpwnhlgrrzwfxyucazs0zfc6e90ad7fsq0,2300.28944413,0.0,
1586,thor124zvh04yga0hyaadv23ah76ef58wesrdfuzwxy,1003.5849,0.0,
1587,thor1t2flnhapxt3xz7ppj9ghs0tsdnfhn6vktswgfj,9.4969,0.0,
1588,thor14vwpc3dfmccpc93f5dm54l5uua5v6w03e4z7pg,340.61750286,0.0,618095.92865503
1589,thor1slehqeawh5dkjsqy6pgluy7xgsw5gzpvwr2sav,0.88,0.0,
1590,thor179rh68zqht68m2jun0999zhlcfmswt870d2sqp,0.0,0.0,
1591,thor1ezpj98guxq69pajjhk5jg5yewtl0a2qtq3swdm,22407.98,0.0,
1592,thor1qkdna4hst0paka8dhgmg82pmcy2a90m6hjg3sc,5158.6861,0.0,
1593,thor12ql8af8rlykx5jj5x02dx8m7r9wt3822ppsvj2,3143.614555,0.0,
1594,thor1swvnk7waj0x0rps33ujmzsxkxar207qzc9jms0,3987.143071,0.0,
1595,thor1ajy3f9lmeuwxftu70wxtqvktvaamjrjm0jxfdx,0.0,0.0,
1596,thor1g0ztkc09hhrlwweqf8n5tmr4eflf2kcd0x99mj,559.912,0.0,
1597,thor17r07ceaksthjlc34m3arjjx69j3yeterppqsz6,697.90912726,0.0,
1598,thor1c6ykwzy9duekcml56hlmd07whtrydw9hcfmfwh,419.13030447,0.0,
1599,thor17n9fwg8amywzepjvtvq9j4gkgcqtxhjzcn7tu6,57.56482122,0.0,
1600,thor10ucxfva95derz7pua4r8lknl6edc9vvtcjv808,1.37753319,284.49999999,
1601,thor1ecmlnf22jz73edjcpkz0nlwewql7lexmnfhpsu,496.23086567,0.0,
1602,thor1vu3ny4w9xawsh9v0k6x04u07x8scja8uz7d6q7,0.0,0.0,
1603,thor1dt526rzpjqyn3s0dls4r6zc9d2rr425qvqaf43,0.0,300.97031746,
1604,thor1858d9lxewx0w34x4z0safldcdnx7yk3kapcr2l,0.0,0.0,
1605,thor1z578w5r3j7hzuk57gtlg22dhpvxh9nypet6yge,494.04512459,134.74170054,
1606,thor1srkdsjmhjxff7aau8yds8ldq3568pw9y8qsqqr,144.32942861,6278.020233560001,
1607,thor13s3k53e2sn857peuzphljy6g05t7urhcdjdz7w,11.74416983,3096.12439624,
1608,thor1v4mx9zafnr4sqxr8hhwfq949k5qtnz2yqx3fuw,502.56107858,0.0,
1609,thor1muq9m685ph3hgduq98z26vagh56npdlm9ye6ud,0.0,9755.52063215,
1610,thor1wl3euq67mhx9dedcygde7sm735x7djm00xjzpr,12828.10326861,0.0,
1611,thor1jnnhh079nt7yjmhsstdn2ykl9x0rjcezhr0asc,10.97001713,964.53014616,
1612,thor1k7plmjznanwn5tmha3h2psdw260v4auzg05y2k,3501.40983893,4.49997533,
1613,thor1skgkx3mvr5qq4jq8arw5yz0j8v25u435qfw5cn,3866.20298211,5252.21948195,
1614,thor1s4ekjv9tcsyqetwzguedxvsg5642mzldjgqw29,26104.8050162,1501.3174567400001,
1615,thor1pc8zrsgk3k3r50y2t9r0rpmlz5gzujsq6aj0s0,8.61706406,1054.99999994,
1616,thor10ae6knzy7xqn6l768t5j720vqlcfepl9ne28k7,0.0,0.0,
1617,thor1f2mgthpksg6eecgpl8j73u6xnhsk4nugw5vhnq,2358.8939755,0.0,
1618,thor1f57tj39n3l8p38046cfuhred676nx9q0pnus4u,64999.95998027,5782.24379699,
1619,thor17jycemrrxtcm69kd8hgqrvt0zy8clqjw2qk4g9,20102.23901914,0.0,
1620,thor1clky7lq4kpxtyqg9e6j3wdv2sflktvcmp89dcj,4021.0238436,2592.72368277,
1621,thor1hesdaaf7quf3szn8r3p35anmppu22w8z9qfqjj,17076.00862603,0.0,
1622,thor1620l3vltpkz4npsupj8js388h6pzc3fjgyjz88,3.47749125,497.95832570000005,
1623,thor170w0mnaq0jqx9ugeyjpn9mt5f8xw7sv5sfjwcd,68.9505,0.0,
1624,thor1kr27ha290rhe7hgyh2datader79a4an0fudfvd,7183.87857293,2008.54503455,
1625,thor1j39nnwdzcjlp4gyysdmwd9eckcjqpzjk6rqnj5,920.29518097,0.0,
1626,thor168kx68wclhrzecqpadxy00uhyda79m2hsq08up,5114.6353,0.0,
1627,thor1p2smg7nhjvqnr8erfa2gjt274nhz825vvmnu4l,0.46524883,0.0,
1628,thor1pcrn6kc3lsxde9cwp5wgqp7trfdns3ehtypzc3,0.0,0.0,
1629,thor16nnx4nlaud949p2u6el5rph600azkyecxxev5r,8.68539732,69.29999999,
1630,thor1gjsuaqca7u64u2zx5wwded53j94k5yyrmfnz2w,9022.42514511,35.91113631,
1631,thor10m4sw7eckhfeq9mup9rmxjq2a877rt7qn243z7,184.01065964,2.09999613,
1632,thor13jwx2pxe0mtqqypp2njzg70srnsk842aj5fezj,499.94,0.0,
1633,thor15p5xq97ga7c6hdn6lv35cspgm57989x6q7nkuh,95.77212177,11.83723852,
1634,thor12lypqyx6nsukrd47r5s3cmam4wg50pah57rm00,1489.73127116,0.0,
1635,thor16rrzrup4gwxmddvqs9lym2alntnhs8caqzpjmz,5181.23893014,35.99222264,
1636,thor1vj9s4spulnwmrv8h5gkcdc2watvkqe5eaze83y,142122.01912086,0.0,
1637,thor1utzj58kp7ttrus4ekyfx36h78dvswjwaak47sx,47.93939927,78.02439441,
1638,thor1j3yj2dslktlm4fypusqdj0sndwpc85r0g98q4a,146.9573332,0.0,
1639,thor1fk7qaypcz7a3fkgv8mgvhf4dz9yuv5kc9x80a0,18.1,0.0,
1640,thor1a082r0nder3tzuj55ktawf9gaacu7edane2xfs,502.03930163,0.0,
1641,thor1hqcd848jpzd7q7l8ptpc7tu4p4kdlxaqytfw66,309.61368772,0.0,
1642,thor1d39lf2xjda0wf893m6fp2rlf4mthwz5acyzm7a,1999.94479862,0.0,
1643,thor16xrds2a4ewfcsmp366fyvlx8mskpdj9r0cuzj0,1179.9102457,0.0,
